"id","name_th","name_en","province_id","created_at","updated_at","deleted_at"
"8412","บ้านนาสาร","Ban Na San","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8413","บ้านนาเดิม","Ban Na Doem","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8414","เคียนซา","Khian Sa","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8415","เวียงสระ","Wiang Sa","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8416","พระแสง","Phrasaeng","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8417","พุนพิน","Phunphin","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8418","ชัยบุรี","Chai Buri","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8419","วิภาวดี","Vibhavadi","67","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8501","เมืองระนอง","Mueang Ranong","68","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8502","ละอุ่น","La-un","68","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8503","กะเปอร์","Kapoe","68","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8504","กระบุรี","Kra Buri","68","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8505","สุขสำราญ","Suk Samran","68","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8601","เมืองชุมพร","Mueang Chumphon","69","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8602","ท่าแซะ","Tha Sae","69","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8603","ปะทิว","Pathio","69","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8604","หลังสวน","Lang Suan","69","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8605","ละแม","Lamae","69","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8606","พะโต๊ะ","Phato","69","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8607","สวี","Sawi","69","9/8/2019 03:33:09","16/5/2022 06:31:26",
"8608","ทุ่งตะโก","Thung Tako","69","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9001","เมืองสงขลา","Mueang Songkhla","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9002","สทิงพระ","Sathing Phra","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9003","จะนะ","Chana","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9004","นาทวี","Na Thawi","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9005","เทพา","Thepha","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9006","สะบ้าย้อย","Saba Yoi","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9007","ระโนด","Ranot","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9008","กระแสสินธุ์","Krasae Sin","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9009","รัตภูมิ","Rattaphum","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9010","สะเดา","Sadao","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9011","หาดใหญ่","Hat Yai","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9012","นาหม่อม","Na Mom","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9013","ควนเนียง","Khuan Niang","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9014","บางกล่ำ","Bang Klam","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9015","สิงหนคร","Singhanakhon","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9016","คลองหอยโข่ง","Khlong Hoi Khong","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9077","ท้องถิ่นเทศบาลตำบลสำนักขาม","Sum Nung Kam","70","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9101","เมืองสตูล","Mueang Satun","71","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9102","ควนโดน","Khuan Don","71","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9103","ควนกาหลง","Khuan Kalong","71","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9104","ท่าแพ","Tha Phae","71","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9105","ละงู","La-ngu","71","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9106","ทุ่งหว้า","Thung Wa","71","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9107","มะนัง","Manang","71","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9201","เมืองตรัง","Mueang Trang","72","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9202","กันตัง","Kantang","72","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9203","ย่านตาขาว","Yan Ta Khao","72","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9204","ปะเหลียน","Palian","72","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9205","สิเกา","Sikao","72","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9206","ห้วยยอด","Huai Yot","72","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9207","วังวิเศษ","Wang Wiset","72","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9208","นาโยง","Na Yong","72","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9209","รัษฎา","Ratsada","72","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9210","หาดสำราญ","Hat Samran","72","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9301","เมืองพัทลุง","Mueang Phatthalung","73","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9302","กงหรา","Kong Ra","73","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9303","เขาชัยสน","Khao Chaison","73","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9304","ตะโหมด","Tamot","73","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9305","ควนขนุน","Khuan Khanun","73","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9306","ปากพะยูน","Pak Phayun","73","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9307","ศรีบรรพต","Si Banphot","73","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9308","ป่าบอน","Pa Bon","73","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9309","บางแก้ว","Bang Kaeo","73","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9310","ป่าพะยอม","Pa Phayom","73","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9311","ศรีนครินทร์","Srinagarindra","73","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9401","เมืองปัตตานี","Mueang Pattani","74","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9402","โคกโพธิ์","Khok Pho","74","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9403","หนองจิก","Nong Chik","74","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9404","ปะนาเระ","Panare","74","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9405","มายอ","Mayo","74","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9406","ทุ่งยางแดง","Thung Yang Daeng","74","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9407","สายบุรี","Sai Buri","74","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9408","ไม้แก่น","Mai Kaen","74","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9409","ยะหริ่ง","Yaring","74","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9410","ยะรัง","Yarang","74","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9411","กะพ้อ","Kapho","74","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9412","แม่ลาน","Mae Lan","74","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9501","เมืองยะลา","Mueang Yala","75","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9502","เบตง","Betong","75","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9503","บันนังสตา","Bannang Sata","75","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9504","ธารโต","Than To","75","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9505","ยะหา","Yaha","75","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9506","รามัน","Raman","75","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9507","กาบัง","Kabang","75","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9508","กรงปินัง","Krong Pinang","75","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9601","เมืองนราธิวาส","Mueang Narathiwat","76","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9602","ตากใบ","Tak Bai","76","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9603","บาเจาะ","Bacho","76","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9604","ยี่งอ","Yi-ngo","76","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9605","ระแงะ","Ra-ngae","76","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9606","รือเสาะ","Rueso","76","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9607","ศรีสาคร","Si Sakhon","76","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9608","แว้ง","Waeng","76","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9609","สุคิริน","Sukhirin","76","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9610","สุไหงโก-ลก","Su-ngai Kolok","76","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9611","สุไหงปาดี","Su-ngai Padi","76","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9612","จะแนะ","Chanae","76","9/8/2019 03:33:09","16/5/2022 06:31:26",
"9613","เจาะไอร้อง","Cho-airong","76","9/8/2019 03:33:09","16/5/2022 06:31:26",
